Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
3244,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,0.00,,0,1,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3245,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,99.24,27,4312,10,Rmkt_All_90dias,Video,10º Lançamento | Leads
3246,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,midfunnel_full_dados_video_ja_viu_o_preco_do_iphone_ta_de_brincadeira,99.62,29,3625,20,Rmkt_All_90dias,Video,10º Lançamento | Leads
3247,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,midfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,98.86,62,5042,27,Rmkt_All_90dias,Video,10º Lançamento | Leads
3248,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,99.58,41,4787,22,Rmkt_All_90dias,Video,10º Lançamento | Leads
3249,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,103.50,58,5667,31,Rmkt_All_90dias,Video,10º Lançamento | Leads
3250,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,57.44,9,1854,3,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3251,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,52.14,12,2135,4,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3252,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_ja_viu_o_preco_do_iphone_ta_de_brincadeira,55.58,17,2234,7,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3253,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,57.24,16,2138,9,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3254,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,54.18,21,2695,9,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3255,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,101.86,68,4523,36,Rmkt_All_90dias,Video,10º Lançamento | Leads
3256,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,101.45,62,5252,36,Rmkt_All_90dias,Video,10º Lançamento | Leads
3257,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,54.06,27,3285,13,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3258,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,67.02,33,3405,17,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3263,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,51.84,20,2616,9,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3264,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,174.62,97,12929,44,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3265,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,0.00,,1,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3266,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_ja_viu_o_preco_do_iphone_ta_de_brincadeira,0.14,,9,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3267,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,1.25,,79,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3268,2024 | Novembro,Sábado,Final de Semana,Leads,2024-11-02,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,0.62,,23,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3269,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,88.71,31,3882,15,Rmkt_All_90dias,Video,10º Lançamento | Leads
3270,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,midfunnel_full_dados_video_ja_viu_o_preco_do_iphone_ta_de_brincadeira,91.21,34,3955,17,Rmkt_All_90dias,Video,10º Lançamento | Leads
3271,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,midfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,116.85,56,5822,26,Rmkt_All_90dias,Video,10º Lançamento | Leads
3272,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,127.82,73,6978,32,Rmkt_All_90dias,Video,10º Lançamento | Leads
3273,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,117.89,39,7383,27,Rmkt_All_90dias,Video,10º Lançamento | Leads
3274,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,41.37,10,1151,7,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3275,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,43.38,6,1517,1,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3276,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_ja_viu_o_preco_do_iphone_ta_de_brincadeira,41.14,11,2302,3,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3277,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,40.26,11,1622,3,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3278,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,42.06,15,2444,9,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3279,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,120.67,67,6589,31,Rmkt_All_90dias,Video,10º Lançamento | Leads
3280,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,122.58,103,8784,51,Rmkt_All_90dias,Video,10º Lançamento | Leads
3281,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,44.95,28,3916,12,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3282,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,43.49,17,2764,6,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3283,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,33.57,14,2150,5,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3284,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,380.13,171,29211,79,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3285,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,0.04,,11,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3286,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,0.02,,2,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3287,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_ja_viu_o_preco_do_iphone_ta_de_brincadeira,1.38,1,39,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3288,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,9.54,2,448,1,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3289,2024 | Novembro,Domingo,Final de Semana,Leads,2024-11-03,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,0.30,,21,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3290,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,0.00,,0,,Rmkt_All_90dias,Video,10º Lançamento | Leads
3291,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,midfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,99.94,48,4692,20,Rmkt_All_90dias,Video,10º Lançamento | Leads
3292,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,179.78,69,10296,32,Rmkt_All_90dias,Video,10º Lançamento | Leads
3294,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,topfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,0.00,,0,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3295,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,181.10,91,10763,40,Rmkt_All_90dias,Video,10º Lançamento | Leads
3296,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,163.73,102,11390,54,Rmkt_All_90dias,Video,10º Lançamento | Leads
3297,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,48.89,27,4209,12,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3298,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,37.65,15,2749,5,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3299,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,55.51,19,3788,10,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3300,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,589.96,212,49969,92,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3301,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,topfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,0.02,,2,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3302,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,15.27,5,1018,3,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3303,2024 | Novembro,Segunda-Feira,Dia útil,Leads,2024-11-04,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,0.04,,15,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3304,2024 | Novembro,Terça-Feira,Dia útil,Leads,2024-11-05,midfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,48.80,24,2658,10,Rmkt_All_90dias,Video,10º Lançamento | Leads
3305,2024 | Novembro,Terça-Feira,Dia útil,Leads,2024-11-05,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,200.22,95,11318,54,Rmkt_All_90dias,Video,10º Lançamento | Leads
3307,2024 | Novembro,Terça-Feira,Dia útil,Leads,2024-11-05,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,179.59,83,11741,31,Rmkt_All_90dias,Video,10º Lançamento | Leads
3308,2024 | Novembro,Terça-Feira,Dia útil,Leads,2024-11-05,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,211.21,115,15750,60,Rmkt_All_90dias,Video,10º Lançamento | Leads
3309,2024 | Novembro,Terça-Feira,Dia útil,Leads,2024-11-05,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,183.92,74,15324,37,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3311,2024 | Novembro,Terça-Feira,Dia útil,Leads,2024-11-05,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,69.00,22,5197,4,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3312,2024 | Novembro,Terça-Feira,Dia útil,Leads,2024-11-05,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,499.97,171,45235,79,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3313,2024 | Novembro,Terça-Feira,Dia útil,Leads,2024-11-05,topfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,0.02,,1,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3314,2024 | Novembro,Terça-Feira,Dia útil,Leads,2024-11-05,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,11.96,2,810,1,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3315,2024 | Novembro,Terça-Feira,Dia útil,Leads,2024-11-05,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,0.08,,7,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3316,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,0.00,,0,,Rmkt_All_90dias,Video,10º Lançamento | Leads
3317,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,midfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,50.01,21,2863,6,Rmkt_All_90dias,Video,10º Lançamento | Leads
3318,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,181.29,74,10027,26,Rmkt_All_90dias,Video,10º Lançamento | Leads
3319,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,0.00,,0,1,Rmkt_All_90dias,Video,10º Lançamento | Leads
3320,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,185.06,87,12091,34,Rmkt_All_90dias,Video,10º Lançamento | Leads
3321,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,249.72,138,16337,64,Rmkt_All_90dias,Video,10º Lançamento | Leads
3322,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,196.05,71,15681,35,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3323,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,78.56,21,6570,9,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3324,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,451.09,131,39919,62,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3325,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,topfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,0.02,,5,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3326,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,6.62,1,497,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3327,2024 | Novembro,Quarta-Feira,Dia útil,Leads,2024-11-06,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,0.21,,16,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3328,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,0.00,,0,1,Rmkt_All_90dias,Video,10º Lançamento | Leads
3329,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,midfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,49.57,25,2628,11,Rmkt_All_90dias,Video,10º Lançamento | Leads
3330,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,160.06,54,8141,25,Rmkt_All_90dias,Video,10º Lançamento | Leads
3331,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,0.00,,0,1,Rmkt_All_90dias,Video,10º Lançamento | Leads
3332,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,0.00,,0,1,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3333,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,165.61,74,10097,27,Rmkt_All_90dias,Video,10º Lançamento | Leads
3334,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,280.39,124,17540,64,Rmkt_All_90dias,Video,10º Lançamento | Leads
3335,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,197.03,74,14523,36,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3337,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,49.21,25,3760,11,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3338,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,451.66,131,38220,62,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3339,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,topfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,0.01,,2,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3340,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,5.07,2,358,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3341,2024 | Novembro,Quinta-Feira,Dia útil,Leads,2024-11-07,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,0.12,,11,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3342,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-08,midfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,17.16,8,790,2,Rmkt_All_90dias,Video,10º Lançamento | Leads
3343,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-08,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,148.46,64,7864,31,Rmkt_All_90dias,Video,10º Lançamento | Leads
3344,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-08,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,0.00,,0,,Rmkt_All_90dias,Video,10º Lançamento | Leads
3345,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-08,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,0.00,,0,1,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3346,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-08,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,0.00,,0,1,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
